Quarter,State,ASGS Code,ASGS Name,In a business or company,Number of people entering a new personal insolvency
2019Q2,Victoria,21302,Hobsons Bay,No,13
2019Q2,Victoria,21303,Maribyrnong,Yes,4
2019Q2,Victoria,21303,Maribyrnong,No,13
2019Q2,Victoria,21304,Melton - Bacchus Marsh,Yes,12
2019Q2,Victoria,21304,Melton - Bacchus Marsh,No,30
2019Q2,Victoria,21305,Wyndham,Yes,11
2019Q2,Victoria,21305,Wyndham,No,44
2019Q2,Victoria,21401,Frankston,Yes,12
2019Q2,Victoria,21401,Frankston,No,27
2019Q2,Victoria,21402,Mornington Peninsula,Yes,11
2019Q2,Victoria,21402,Mornington Peninsula,No,25
2019Q2,Victoria,21501,Grampians,Yes,0
2019Q2,Victoria,21501,Grampians,No,7
2019Q2,Victoria,21602,Moira,Yes,0
2019Q2,Victoria,21602,Moira,No,6
2019Q2,Victoria,21603,Shepparton,Yes,5
2019Q2,Victoria,21603,Shepparton,No,13
2019Q2,Victoria,21703,Colac - Corangamite,Yes,0
2019Q2,Victoria,21703,Colac - Corangamite,No,3
2019Q2,Victoria,21704,Warrnambool,Yes,3
2019Q2,Victoria,21704,Warrnambool,No,4
2019Q2,Victoria,Vic - not in ASGS,Vic - not in ASGS,Yes,0
2019Q2,Victoria,Vic - not in ASGS,Vic - not in ASGS,No,0
2019Q2,Victoria,2GMEL,Greater Melbourne,Yes,263
2019Q2,Victoria,2GMEL,Greater Melbourne,No,583
2019Q2,Victoria,2RVIC,Rest of Vic.,Yes,71
2019Q2,Victoria,2RVIC,Rest of Vic.,No,215
2019Q2,Queensland,30101,Capalaba,Yes,10
2019Q2,Queensland,30101,Capalaba,No,19
2019Q2,Queensland,30102,Cleveland - Stradbroke,Yes,12
2019Q2,Queensland,30102,Cleveland - Stradbroke,No,31
2019Q2,Queensland,30202,Chermside,Yes,9
2019Q2,Queensland,30202,Chermside,No,14
2019Q2,Queensland,30203,Nundah,Yes,4
2019Q2,Queensland,30203,Nundah,No,14
2019Q2,Queensland,30301,Carindale,Yes,6
2019Q2,Queensland,30301,Carindale,No,13
2019Q2,Queensland,30302,Holland Park - Yeronga,Yes,5
2019Q2,Queensland,30302,Holland Park - Yeronga,No,12
2019Q2,Queensland,30303,Mt Gravatt,Yes,6
2019Q2,Queensland,30303,Mt Gravatt,No,10
2019Q2,Queensland,30305,Rocklea - Acacia Ridge,Yes,6
2019Q2,Queensland,30305,Rocklea - Acacia Ridge,No,19
2019Q2,Queensland,30306,Sunnybank,Yes,4
2019Q2,Queensland,30306,Sunnybank,No,6
2019Q2,Queensland,30402,Kenmore - Brookfield - Moggill,Yes,0
2019Q2,Queensland,30402,Kenmore - Brookfield - Moggill,No,5
2019Q2,Queensland,30501,Brisbane Inner,Yes,7
2019Q2,Queensland,30501,Brisbane Inner,No,15
2019Q2,Queensland,30502,Brisbane Inner - East,Yes,4
2019Q2,Queensland,30502,Brisbane Inner - East,No,11
2019Q2,Queensland,30503,Brisbane Inner - North,Yes,10
2019Q2,Queensland,30503,Brisbane Inner - North,No,21
2019Q2,Queensland,30504,Brisbane Inner - West,Yes,4
2019Q2,Queensland,30504,Brisbane Inner - West,No,4
2019Q2,Queensland,30601,Cairns - North,Yes,8
2019Q2,Queensland,30601,Cairns - North,No,13
2019Q2,Queensland,30602,Cairns - South,Yes,11
2019Q2,Queensland,30602,Cairns - South,No,36
2019Q2,Queensland,30604,Port Douglas - Daintree,Yes,3
2019Q2,Queensland,30604,Port Douglas - Daintree,No,4
2019Q2,Queensland,30605,Tablelands (East) - Kuranda,Yes,6
2019Q2,Queensland,30605,Tablelands (East) - Kuranda,No,4
2019Q2,Queensland,30803,Rockhampton,Yes,8
2019Q2,Queensland,30803,Rockhampton,No,55
2019Q2,Queensland,30805,Gladstone,Yes,14
2019Q2,Queensland,30805,Gladstone,No,45
2019Q2,Queensland,30901,Broadbeach - Burleigh,Yes,15
2019Q2,Queensland,30901,Broadbeach - Burleigh,No,13
2019Q2,Queensland,30902,Coolangatta,Yes,9
2019Q2,Queensland,30902,Coolangatta,No,9
2019Q2,Queensland,30903,Gold Coast - North,Yes,10
2019Q2,Queensland,30903,Gold Coast - North,No,18
2019Q2,Queensland,30905,Mudgeeraba - Tallebudgera,Yes,5
2019Q2,Queensland,30905,Mudgeeraba - Tallebudgera,No,8
2019Q2,Queensland,30906,Nerang,Yes,9
2019Q2,Queensland,30906,Nerang,No,14
2019Q2,Queensland,30907,Ormeau - Oxenford,Yes,21
2019Q2,Queensland,30907,Ormeau - Oxenford,No,65
2019Q2,Queensland,30908,Robina,Yes,10
2019Q2,Queensland,30908,Robina,No,14
2019Q2,Queensland,30909,Southport,Yes,4
2019Q2,Queensland,30909,Southport,No,18
2019Q2,Queensland,30910,Surfers Paradise,Yes,5
2019Q2,Queensland,30910,Surfers Paradise,No,11
2019Q2,Queensland,31001,Forest Lake - Oxley,Yes,11
2019Q2,Queensland,31001,Forest Lake - Oxley,No,19
2019Q2,Queensland,31002,Ipswich Hinterland,Yes,8
2019Q2,Queensland,31002,Ipswich Hinterland,No,17
2019Q2,Queensland,31003,Ipswich Inner,Yes,9
2019Q2,Queensland,31003,Ipswich Inner,No,42
2019Q2,Queensland,31004,Springfield - Redbank,Yes,13
2019Q2,Queensland,31004,Springfield - Redbank,No,56
2019Q2,Queensland,31102,Beenleigh,Yes,9
2019Q2,Queensland,31102,Beenleigh,No,20
2019Q2,Queensland,31103,Browns Plains,Yes,7
2019Q2,Queensland,31103,Browns Plains,No,38
2019Q2,Queensland,31104,Jimboomba,Yes,3
2019Q2,Queensland,31104,Jimboomba,No,17
2019Q2,Queensland,31105,Loganlea - Carbrook,Yes,8
2019Q2,Queensland,31105,Loganlea - Carbrook,No,26
2019Q2,Queensland,31106,Springwood - Kingston,Yes,8
2019Q2,Queensland,31106,Springwood - Kingston,No,24
2019Q2,Queensland,31201,Bowen Basin - North,Yes,5
2019Q2,Queensland,31201,Bowen Basin - North,No,15
2019Q2,Queensland,31202,Mackay,Yes,21
2019Q2,Queensland,31202,Mackay,No,39
2019Q2,Queensland,31301,Bribie - Beachmere,Yes,5
2019Q2,Queensland,31301,Bribie - Beachmere,No,11
2019Q2,Queensland,31302,Caboolture,Yes,4
2019Q2,Queensland,31302,Caboolture,No,28
2019Q2,Queensland,31303,Caboolture Hinterland,Yes,4
2019Q2,Queensland,31303,Caboolture Hinterland,No,0
2019Q2,Queensland,31304,Narangba - Burpengary,Yes,6
2019Q2,Queensland,31304,Narangba - Burpengary,No,25
2019Q2,Queensland,31305,Redcliffe,Yes,7
2019Q2,Queensland,31305,Redcliffe,No,15
2019Q2,Queensland,31401,The Hills District,Yes,4
2019Q2,Queensland,31401,The Hills District,No,17
2019Q2,Queensland,31402,North Lakes,Yes,6
2019Q2,Queensland,31402,North Lakes,No,39
2019Q2,Queensland,31403,Strathpine,Yes,5
2019Q2,Queensland,31403,Strathpine,No,20
2019Q2,Queensland,31501,Far North,Yes,5
2019Q2,Queensland,31501,Far North,No,11
2019Q2,Queensland,31502,Outback - North,Yes,3
2019Q2,Queensland,31502,Outback - North,No,9
2019Q2,Queensland,31601,Buderim,Yes,4
2019Q2,Queensland,31601,Buderim,No,12
2019Q2,Queensland,31602,Caloundra,Yes,15
2019Q2,Queensland,31602,Caloundra,No,20
2019Q2,Queensland,31603,Maroochy,Yes,8
2019Q2,Queensland,31603,Maroochy,No,15
2019Q2,Queensland,31605,Noosa,Yes,8
2019Q2,Queensland,31605,Noosa,No,12
2019Q2,Queensland,31606,Sunshine Coast Hinterland,Yes,5
2019Q2,Queensland,31606,Sunshine Coast Hinterland,No,11
2019Q2,Queensland,31701,Toowoomba,Yes,13
2019Q2,Queensland,31701,Toowoomba,No,58
2019Q2,Queensland,31802,Townsville,Yes,14
2019Q2,Queensland,31802,Townsville,No,71
2019Q2,Queensland,31901,Bundaberg,Yes,9
2019Q2,Queensland,31901,Bundaberg,No,45
2019Q2,Queensland,31902,Burnett,Yes,3
2019Q2,Queensland,31902,Burnett,No,11
2019Q2,Queensland,31903,Gympie - Cooloola,Yes,13
2019Q2,Queensland,31903,Gympie - Cooloola,No,14
2019Q2,Queensland,31904,Hervey Bay,Yes,3
2019Q2,Queensland,31904,Hervey Bay,No,20
2019Q2,Queensland,Qld - not in ASGS,Qld - not in ASGS,Yes,0
2019Q2,Queensland,Qld - not in ASGS,Qld - not in ASGS,No,0
2019Q2,Queensland,3GBRI,Greater Brisbane,Yes,216
2019Q2,Queensland,3GBRI,Greater Brisbane,No,680
2019Q2,Queensland,3RQLD,Rest of Qld,Yes,290
2019Q2,Queensland,3RQLD,Rest of Qld,No,798
2019Q2,South Australia,40102,Adelaide Hills,Yes,7
2019Q2,South Australia,40102,Adelaide Hills,No,5
2019Q2,South Australia,40104,Campbelltown (SA),Yes,4
2019Q2,South Australia,40104,Campbelltown (SA),No,4
2019Q2,South Australia,40105,Norwood - Payneham - St Peters,Yes,6
2019Q2,South Australia,40105,Norwood - Payneham - St Peters,No,4
2019Q2,South Australia,40107,Unley,Yes,3
2019Q2,South Australia,40107,Unley,No,4
2019Q2,South Australia,40201,Gawler - Two Wells,Yes,4
2019Q2,South Australia,40201,Gawler - Two Wells,No,9
2019Q2,South Australia,40203,Port Adelaide - East,Yes,3
2019Q2,South Australia,40203,Port Adelaide - East,No,17
2019Q2,South Australia,40204,Salisbury,Yes,9
2019Q2,South Australia,40204,Salisbury,No,37
2019Q2,South Australia,40205,Tea Tree Gully,Yes,3
2019Q2,South Australia,40205,Tea Tree Gully,No,10
2019Q2,South Australia,40302,Marion,Yes,3
2019Q2,South Australia,40302,Marion,No,10
2019Q2,South Australia,40303,Mitcham,Yes,3
2019Q2,South Australia,40303,Mitcham,No,3
2019Q2,South Australia,40304,Onkaparinga,Yes,12
2019Q2,South Australia,40304,Onkaparinga,No,37
2019Q2,South Australia,40401,Charles Sturt,Yes,6
2019Q2,South Australia,40401,Charles Sturt,No,22
2019Q2,South Australia,40403,West Torrens,Yes,3
2019Q2,South Australia,40403,West Torrens,No,8
2019Q2,South Australia,40502,Lower North,Yes,0
2019Q2,South Australia,40502,Lower North,No,5
2019Q2,South Australia,40503,Mid North,Yes,3
2019Q2,South Australia,40503,Mid North,No,6
2019Q2,South Australia,40601,Eyre Peninsula and South West,Yes,0
2019Q2,South Australia,40601,Eyre Peninsula and South West,No,8
2019Q2,South Australia,40701,Fleurieu - Kangaroo Island,Yes,4
2019Q2,South Australia,40701,Fleurieu - Kangaroo Island,No,6
2019Q2,South Australia,40702,Limestone Coast,Yes,5
2019Q2,South Australia,40702,Limestone Coast,No,9
2019Q2,South Australia,40703,Murray and Mallee,Yes,4
2019Q2,South Australia,40703,Murray and Mallee,No,19
2019Q2,South Australia,SA - not in ASGS,SA - not in ASGS,Yes,0
2019Q2,South Australia,SA - not in ASGS,SA - not in ASGS,No,0
2019Q2,South Australia,4GADE,Greater Adelaide,Yes,72
2019Q2,South Australia,4GADE,Greater Adelaide,No,240
2019Q2,South Australia,4RSAU,Rest of SA,Yes,17
2019Q2,South Australia,4RSAU,Rest of SA,No,61
2019Q2,Western Australia,50101,Augusta - Margaret River - Busselton,Yes,9
2019Q2,Western Australia,50101,Augusta - Margaret River - Busselton,No,11
2019Q2,Western Australia,50102,Bunbury,Yes,7
2019Q2,Western Australia,50102,Bunbury,No,29
2019Q2,Western Australia,50201,Mandurah,Yes,13
2019Q2,Western Australia,50201,Mandurah,No,40
2019Q2,Western Australia,50301,Cottesloe - Claremont,Yes,5
2019Q2,Western Australia,50301,Cottesloe - Claremont,No,9
2019Q2,Western Australia,50302,Perth City,Yes,4
2019Q2,Western Australia,50302,Perth City,No,11
2019Q2,Western Australia,50401,Bayswater - Bassendean,Yes,4
2019Q2,Western Australia,50401,Bayswater - Bassendean,No,12
2019Q2,Western Australia,50403,Swan,Yes,17
2019Q2,Western Australia,50403,Swan,No,44
2019Q2,Western Australia,50501,Joondalup,Yes,19
2019Q2,Western Australia,50501,Joondalup,No,25
2019Q2,Western Australia,50502,Stirling,Yes,20
2019Q2,Western Australia,50502,Stirling,No,31
2019Q2,Western Australia,50503,Wanneroo,Yes,33
2019Q2,Western Australia,50503,Wanneroo,No,52
2019Q2,Western Australia,50601,Armadale,Yes,8
2019Q2,Western Australia,50601,Armadale,No,31
2019Q2,Western Australia,50602,Belmont - Victoria Park,Yes,4
2019Q2,Western Australia,50602,Belmont - Victoria Park,No,23
2019Q2,Western Australia,50603,Canning,Yes,8
2019Q2,Western Australia,50603,Canning,No,8
2019Q2,Western Australia,50604,Gosnells,Yes,7
2019Q2,Western Australia,50604,Gosnells,No,32
2019Q2,Western Australia,50605,Kalamunda,Yes,3
2019Q2,Western Australia,50605,Kalamunda,No,8
2019Q2,Western Australia,50606,Serpentine - Jarrahdale,Yes,4
2019Q2,Western Australia,50606,Serpentine - Jarrahdale,No,10
2019Q2,Western Australia,50701,Cockburn,Yes,11
2019Q2,Western Australia,50701,Cockburn,No,16
2019Q2,Western Australia,50702,Fremantle,Yes,5
2019Q2,Western Australia,50702,Fremantle,No,4
2019Q2,Western Australia,50704,Melville,Yes,7
2019Q2,Western Australia,50704,Melville,No,10
2019Q2,Western Australia,50705,Rockingham,Yes,27
2019Q2,Western Australia,50705,Rockingham,No,58
2019Q2,Western Australia,50901,Albany,Yes,4
2019Q2,Western Australia,50901,Albany,No,9
2019Q2,Western Australia,50902,Wheat Belt - North,Yes,6
2019Q2,Western Australia,50902,Wheat Belt - North,No,12
2019Q2,Western Australia,51003,West Pilbara,Yes,0
2019Q2,Western Australia,51003,West Pilbara,No,14
2019Q2,Western Australia,51101,Esperance,Yes,0
2019Q2,Western Australia,51101,Esperance,No,3
2019Q2,Western Australia,51104,Mid West,Yes,4
2019Q2,Western Australia,51104,Mid West,No,16
2019Q2,Western Australia,WA - not in ASGS,WA - not in ASGS,Yes,0
2019Q2,Western Australia,WA - not in ASGS,WA - not in ASGS,No,0
2019Q2,Western Australia,5GPER,Greater Perth,Yes,204
2019Q2,Western Australia,5GPER,Greater Perth,No,453
2019Q2,Western Australia,5RWAU,Rest of WA,Yes,40
2019Q2,Western Australia,5RWAU,Rest of WA,No,121
2019Q2,Tasmania,60103,Hobart - North West,Yes,6
2019Q2,Tasmania,60103,Hobart - North West,No,16
2019Q2,Tasmania,60201,Launceston,Yes,4
2019Q2,Tasmania,60201,Launceston,No,19
2019Q2,Tasmania,60203,North East,Yes,3
2019Q2,Tasmania,60203,North East,No,8
2019Q2,Tasmania,60303,South East Coast,Yes,0
2019Q2,Tasmania,60303,South East Coast,No,0
2019Q2,Tasmania,60401,Burnie - Ulverstone,Yes,3
2019Q2,Tasmania,60401,Burnie - Ulverstone,No,24
2019Q2,Tasmania,60402,Devonport,Yes,4
2019Q2,Tasmania,60402,Devonport,No,15
2019Q2,Tasmania,60403,West Coast,Yes,3
2019Q2,Tasmania,60403,West Coast,No,8
2019Q2,Tasmania,Tas - not in ASGS,Tas - not in ASGS,Yes,0
2019Q2,Tasmania,Tas - not in ASGS,Tas - not in ASGS,No,0
2019Q2,Tasmania,6GHOB,Greater Hobart,Yes,13
2019Q2,Tasmania,6GHOB,Greater Hobart,No,70
2019Q2,Tasmania,6RTAS,Rest of Tas.,Yes,18
2019Q2,Tasmania,6RTAS,Rest of Tas.,No,83
2019Q2,Northern Territory,70101,Darwin City,Yes,3
2019Q2,Northern Territory,70101,Darwin City,No,11
2019Q2,Northern Territory,70102,Darwin Suburbs,Yes,5
2019Q2,Northern Territory,70102,Darwin Suburbs,No,15
2019Q2,Northern Territory,70104,Palmerston,Yes,4
2019Q2,Northern Territory,70104,Palmerston,No,14
2019Q2,Northern Territory,NT - not in ASGS,NT - not in ASGS,Yes,0
2019Q2,Northern Territory,NT - not in ASGS,NT - not in ASGS,No,0
2019Q2,Australian Capital Territory,80101,Belconnen,Yes,4
2019Q2,Australian Capital Territory,80101,Belconnen,No,18
2019Q2,Australian Capital Territory,80103,Canberra East,Yes,0
2019Q2,Australian Capital Territory,80103,Canberra East,No,0
2019Q2,Australian Capital Territory,80104,Gungahlin,Yes,5
2019Q2,Australian Capital Territory,80104,Gungahlin,No,13
2019Q2,Australian Capital Territory,80108,Weston Creek,Yes,0
2019Q2,Australian Capital Territory,80108,Weston Creek,No,4
2019Q2,Australian Capital Territory,80110,Molonglo,Yes,0
2019Q2,Australian Capital Territory,80110,Molonglo,No,0
2019Q2,Australian Capital Territory,80111,Urriarra - Namadgi,Yes,0
2019Q2,Australian Capital Territory,80111,Urriarra - Namadgi,No,0
2019Q2,Australian Capital Territory,ACT - not in ASGS,ACT - not in ASGS,Yes,0
2019Q2,Australian Capital Territory,ACT - not in ASGS,ACT - not in ASGS,No,0
2019Q2,Australian Capital Territory,8ACTE,Australian Capital Territory,Yes,13
2019Q2,Australian Capital Territory,8ACTE,Australian Capital Territory,No,68
2019Q2,Other Territories,90101,Christmas Island,Yes,0
2019Q2,Other Territories,90101,Christmas Island,No,0
2019Q2,Other Territories,90102,Cocos (Keeling) Islands,Yes,0
2019Q2,Other Territories,90102,Cocos (Keeling) Islands,No,0
2019Q2,Other Territories,90103,Jervis Bay,Yes,0
2019Q2,Other Territories,90103,Jervis Bay,No,0
2019Q2,Other Territories,90104,Norfolk Island,Yes,0
2019Q2,Other Territories,90104,Norfolk Island,No,0
2019Q2,Other Territories,9OTER,Other Territories,Yes,0
2019Q2,Other Territories,9OTER,Other Territories,No,0
2019Q3,New South Wales,10103,Snowy Mountains,Yes,3
2019Q3,New South Wales,10103,Snowy Mountains,No,4
2019Q3,New South Wales,10104,South Coast,Yes,8
2019Q3,New South Wales,10104,South Coast,No,7
2019Q3,New South Wales,10201,Gosford,Yes,14
2019Q3,New South Wales,10201,Gosford,No,36
2019Q3,New South Wales,10202,Wyong,Yes,15
2019Q3,New South Wales,10202,Wyong,No,51
2019Q3,New South Wales,10301,Bathurst,Yes,4
2019Q3,New South Wales,10301,Bathurst,No,15
2019Q3,New South Wales,10302,Lachlan Valley,Yes,4
2019Q3,New South Wales,10302,Lachlan Valley,No,6
2019Q3,New South Wales,10304,Orange,Yes,5
2019Q3,New South Wales,10304,Orange,No,12
2019Q3,New South Wales,10401,Clarence Valley,Yes,4
2019Q3,New South Wales,10401,Clarence Valley,No,8
2019Q3,New South Wales,10402,Coffs Harbour,Yes,5
2019Q3,New South Wales,10402,Coffs Harbour,No,11
2019Q3,New South Wales,10503,Dubbo,Yes,5
2019Q3,New South Wales,10503,Dubbo,No,19
2019Q3,New South Wales,10601,Lower Hunter,Yes,7
2019Q3,New South Wales,10601,Lower Hunter,No,24
2019Q3,New South Wales,10602,Maitland,Yes,5
2019Q3,New South Wales,10602,Maitland,No,23
2019Q3,New South Wales,10604,Upper Hunter,Yes,0
2019Q3,New South Wales,10604,Upper Hunter,No,6
2019Q3,New South Wales,10701,Dapto - Port Kembla,Yes,4
2019Q3,New South Wales,10701,Dapto - Port Kembla,No,15
2019Q3,New South Wales,10702,Illawarra Catchment Reserve,Yes,0
2019Q3,New South Wales,10702,Illawarra Catchment Reserve,No,0
2019Q3,New South Wales,10703,Kiama - Shellharbour,Yes,5
2019Q3,New South Wales,10703,Kiama - Shellharbour,No,16
2019Q3,New South Wales,10704,Wollongong,Yes,8
2019Q3,New South Wales,10704,Wollongong,No,29
2019Q3,New South Wales,10803,Lord Howe Island,Yes,0
2019Q3,New South Wales,10803,Lord Howe Island,No,0
2019Q3,New South Wales,10804,Port Macquarie,Yes,5
